place_id,google_id,name,phone,website,address,city,state_code,postal_code,latitude,longitude,type,subtypes,category,rating,reviews,backflow_score,tier,best_evidence_url,location_link,reviews_link,image_urls,provider_slug,city_slug,state_slug
ChIJ2Zt96TRl1oYR6F74ZcRhZBc,0x86d66534e97d9bd9:0x176461c465f85ee8,Curtis Plumbing,+1 520-323-7697,https://curtisplumbing.net,"4281 E Tennessee St, Tucson, AZ 85714",Tucson,AZ,85714.0,32.1664338,-110.9012412,Plumber,Plumber,Plumber,4.8,220,10,service,https://curtisplumbing.net/plumbing-services/backflow-prevention-in-tucson-arizona/,"https://www.google.com/maps/place/Curtis+Plumbing/@32.1664338,-110.9012412,14z/data=!4m8!1m2!2m1!1sCurtis+Plumbing!3m4!1s0x86d66534e97d9bd9:0x176461c465f85ee8!8m2!3d32.1664338!4d-110.9012412",https://search.google.com/local/reviews?placeid=ChIJ2Zt96TRl1oYR6F74ZcRhZBc&q=*&authuser=0&hl=en&gl=US,"[""https://curtisplumbing.net/wp-content/uploads/Curtis-Plumbing-Tucson.png"", ""https://curtisplumbing.net/wp-content/uploads/click-to-call.png"", ""https://curtisplumbing.net/wp-content/uploads/Curtis-Plumbing-Plumber-Team-Tucson-AZ.jpg""]",curtis-plumbing-tucson-az,tucson,az
ChIJyfU7amfMjIgRwkZTS6hwhg4,0x888ccc676a3bf5c9:0xe8670a84b5346c2,"Alexander Plumbing Company, LLC",+1 706-561-8746,https://alexanderplumbingco.com,"4430 3rd Ave, Columbus, GA 31904",Columbus,GA,31904.0,32.5068353,-84.9883844,Plumber,Plumber,Plumber,4.1,18,4,service,https://alexanderplumbingco.com/plumbing-services,"https://www.google.com/maps/place/Alexander+Plumbing+Company%2C+LLC/@32.5068353,-84.9883844,14z/data=!4m8!1m2!2m1!1sAlexander+Plumbing+Company%2C+LLC!3m4!1s0x888ccc676a3bf5c9:0xe8670a84b5346c2!8m2!3d32.5068353!4d-84.9883844",https://search.google.com/local/reviews?placeid=ChIJyfU7amfMjIgRwkZTS6hwhg4&q=*&authuser=0&hl=en&gl=US,"[""https://lirp.cdn-website.com/b2fac33b/dms3rep/multi/opt/Art-Work-360w.png"", ""https://seal-centralgeorgia.bbb.org/seals/blue-seal-250-52-bbb-1253.png"", ""https://lirp.cdn-website.com/b2fac33b/dms3rep/multi/opt/Art-Work-386w.png""]",alexander-plumbing-company-llc-columbus-ga,columbus,ga
ChIJz1HyLxA4hIARkbQSAWePnLY,0x808438102ff251cf:0xb69c8f670112b491,Economy Plumbing,+1 707-545-4455,https://economyplumbingsr.com,"1058 N Dutton Ave, Santa Rosa, CA 95401",Santa Rosa,CA,95401.0,38.4449748,-122.7301038,Plumber,Plumber,Plumber,4.6,18,10,testing,https://economyplumbingsr.com,"https://www.google.com/maps/place/Economy+Plumbing/@38.4449748,-122.7301038,14z/data=!4m8!1m2!2m1!1sEconomy+Plumbing!3m4!1s0x808438102ff251cf:0xb69c8f670112b491!8m2!3d38.4449748!4d-122.7301038",https://search.google.com/local/reviews?placeid=ChIJz1HyLxA4hIARkbQSAWePnLY&q=*&authuser=0&hl=en&gl=US,[],economy-plumbing-santa-rosa-ca,santa-rosa,ca
ChIJPRe4zeuQeGoRxq9FzlBJYGQ,0x6a7890ebcdb8173d:0x64604950ce45afc6,Blue Tower Plumbing and Ice Machines,+1 859-274-0067,https://bluetowersolutions.com,"228 Ashville Dr, Nicholasville, KY 40356",Nicholasville,KY,40356.0,37.8728171,-84.5926073,Plumber,Plumber,Plumber,5.0,17,6,testing,https://bluetowersolutions.com,"https://www.google.com/maps/place/Blue+Tower+Plumbing+and+Ice+Machines/@37.8728171,-84.5926073,14z/data=!4m8!1m2!2m1!1sBlue+Tower+Plumbing+and+Ice+Machines!3m4!1s0x6a7890ebcdb8173d:0x64604950ce45afc6!8m2!3d37.8728171!4d-84.5926073",https://search.google.com/local/reviews?placeid=ChIJPRe4zeuQeGoRxq9FzlBJYGQ&q=*&authuser=0&hl=en&gl=US,[],blue-tower-plumbing-and-ice-machines-nicholasville-ky,nicholasville,ky
ChIJn3wZ0kzaUqQRdoJiniDUmYE,0xa452da4cd2197c9f:0x8199d4209e628276,Steve Claflin Plumbing & Gas Piping Service Inc,+1 757-851-6632,https://steveclaflinplumbing.com,"232 Chickamauga Pike, Hampton, VA 23669",Hampton,VA,23669.0,37.0573985,-76.330045,Plumber,Plumber,Plumber,4.9,16,7,testing,https://steveclaflinplumbing.com,"https://www.google.com/maps/place/Steve+Claflin+Plumbing+%26+Gas+Piping+Service+Inc/@37.0573985,-76.330045,14z/data=!4m8!1m2!2m1!1sSteve+Claflin+Plumbing+%26+Gas+Piping+Service+Inc!3m4!1s0xa452da4cd2197c9f:0x8199d4209e628276!8m2!3d37.0573985!4d-76.330045",https://search.google.com/local/reviews?placeid=ChIJn3wZ0kzaUqQRdoJiniDUmYE&q=*&authuser=0&hl=en&gl=US,"[""https://lh3.googleusercontent.com/sitesv/APaQ0STn1GdCC5FMn31XOxA_woLv73n1wqvI-0kOaErc8OuuprmQFH34oDgb1WEZglkav7TDFuMLtesHBhMeE3NUSgRzwI8jOEGGiycqzkesKhpssqBChMeMwqkKpokpduXeIfR7YoEwqe-mgfvZw8avvSueY0n4w3Zu4TIO3DWfuJ6ddw-b0ihuG7rW_CI=w16383"", ""https://lh3.googleusercontent.com/sitesv/APaQ0SSZ7koMWl2jgBMSbvbcw5HJk9SdpewleFDsWMNWXSq5tP9KoBoj5cVH8_Ap4JIKzqnIoUrMLYhFFzD0pdfHafsecTA0NVzkN3qSMHKCO8buY61_-ArZcLwBaS4ky22a29JjlWnu9Jmywm0S_W6SgIL0SwJEsNueq1Wi_pCWxr58Nop2X6u6htARcN-hhBJWCvzAhxypbeFiKNVrd0wMVB-F3VES-27lLPmBPrc=w1280"", ""https://lh3.googleusercontent.com/sitesv/APaQ0SQF49fkQJICy33PgkOAyA3gMARoQpAlWiRwLknWkNpEqOioglqWgJOBfuIqpl6DcpguAiu6Yt29HTGNA3qSETPO4BwtodpR8tis_KIsmdHUXE9oK1-u9UN2V5dxxFTBIPSS0SLPlqUorSCJqNKUa_P9mYHEk-vLSIlDoN7EZLCTYoE0YndeKm8nmbZ1R7ZJgYhGaXOXRAhr98-ewba7h0CTBR-b53J3BnuW=w1280""]",steve-claflin-plumbing-gas-piping-service-inc-hampton-va,hampton,va
ChIJV7OCsnI-VY8RN-Nd0XU_q4U,0x8f553e72b282b357:0x85ab3f75d15de337,Plumbing Masters USA,+1 786-780-4010,https://plumbingmastersusa.com,"1723 NW 78th Way, Pembroke Pines, FL 33024",Pembroke Pines,FL,33024.0,26.026237199999997,-80.24519049999999,Plumber,Plumber,Plumber,4.8,16,3,service,https://plumbingmastersusa.com,"https://www.google.com/maps/place/Plumbing+Masters+USA/@26.026237199999997,-80.24519049999999,14z/data=!4m8!1m2!2m1!1sPlumbing+Masters+USA!3m4!1s0x8f553e72b282b357:0x85ab3f75d15de337!8m2!3d26.026237199999997!4d-80.24519049999999",https://search.google.com/local/reviews?placeid=ChIJV7OCsnI-VY8RN-Nd0XU_q4U&q=*&authuser=0&hl=en&gl=US,"[""https://plumbingmastersusa.com/wp-content/uploads/2025/03/plumbingmastersusa-e1763842925887.png"", ""https://plumbingmastersusa.com/wp-content/uploads/2025/03/plumbingmastersusa-e1763842925887-300x144.png"", ""https://plumbingmastersusa.com/wp-content/uploads/2025/03/plumbing-professional-doing-his-job_23-2150721539-1-683x1024.jpg""]",plumbing-masters-usa-pembroke-pines-fl,pembroke-pines,fl
ChIJZdVD5Jhg7SEReIoGrIohzpg,0x21ed6098e443d565:0x98ce218aac068a78,Hubbard Mechanical - Lexington,+1 859-340-4446,https://hubbardmechanical.com/locations/lexington,"1018 E New Circle Rd #206B.1, Lexington, KY 40505",Lexington,KY,40505.0,38.0381106,-84.45492349999999,Plumber,"Plumber, Air conditioning contractor, Air conditioning repair service, Drainage service, Furnace repair service, Heating contractor, HVAC contractor, Septic system service",HVAC contractor,4.8,15,3,service,https://www.hubbardmechanical.com/expert-plumbing-services-by-hubbard-mechanical/,"https://www.google.com/maps/place/Hubbard+Mechanical+-+Lexington/@38.038110599999996,-84.45492349999999,14z/data=!4m8!1m2!2m1!1sHubbard+Mechanical+-+Lexington!3m4!1s0x21ed6098e443d565:0x98ce218aac068a78!8m2!3d38.038110599999996!4d-84.45492349999999",https://search.google.com/local/reviews?placeid=ChIJZdVD5Jhg7SEReIoGrIohzpg&q=*&authuser=0&hl=en&gl=US,"[""https://www.hubbardmechanical.com/wp-content/uploads/2025/04/Lexington-Plumbing-1024x683.jpg"", ""https://www.hubbardmechanical.com/wp-content/uploads/2025/04/Lexington-Plumbing-300x200.jpg"", ""https://www.hubbardmechanical.com/wp-content/uploads/2025/04/Lexington-Plumbing-768x512.jpg""]",hubbard-mechanical-lexington-lexington-ky,lexington,ky
ChIJUYOWq4SlIIYRAQVZ-1lJxr8,0x8620a584ab968351:0xbfc64959fb590501,National Economy Plumbers,+1 504-322-3950,https://nationaleconomyplumber.com,"7204 Washington Ave, New Orleans, LA 70125",New Orleans,LA,70125.0,29.962600499999997,-90.1070575,Plumber,"Plumber, Bathroom remodeler, Drainage service, Gasfitter, Hot water system supplier",Plumber,4.3,15,5,testing,https://nationaleconomyplumber.com,"https://www.google.com/maps/place/National+Economy+Plumbers/@29.962600499999997,-90.1070575,14z/data=!4m8!1m2!2m1!1sNational+Economy+Plumbers!3m4!1s0x8620a584ab968351:0xbfc64959fb590501!8m2!3d29.962600499999997!4d-90.1070575",https://search.google.com/local/reviews?placeid=ChIJUYOWq4SlIIYRAQVZ-1lJxr8&q=*&authuser=0&hl=en&gl=US,"[""https://nationaleconomyplumber.com/wp-content/uploads/2019/05/Sewer-Line-Drain-Cleaning-Services-New-Orleans.png"", ""https://nationaleconomyplumber.com/wp-content/uploads/2019/05/Gas-Line-Inspection-Repair-Services-New-Orleans.png""]",national-economy-plumbers-new-orleans-la,new-orleans,la
ChIJFQNWp8cm-QwR2STAs4qT-SI,0xcf926c7a7560315:0x22f9938ab3c024d9,The Plumbing Plug,+1 480-848-2273,https://theplumbingplug.com,"101 N Colorado St, Chandler, AZ 85225",Chandler,AZ,85225.0,33.3053093,-111.8381342,Plumber,Plumber,Plumber,5.0,14,7,testing,https://theplumbingplug.com/our-services/,"https://www.google.com/maps/place/The+Plumbing+Plug/@33.3053093,-111.8381342,14z/data=!4m8!1m2!2m1!1sThe+Plumbing+Plug!3m4!1s0xcf926c7a7560315:0x22f9938ab3c024d9!8m2!3d33.3053093!4d-111.8381342",https://search.google.com/local/reviews?placeid=ChIJFQNWp8cm-QwR2STAs4qT-SI&q=*&authuser=0&hl=en&gl=US,[],the-plumbing-plug-chandler-az,chandler,az
ChIJW1u1pEetGYgR9pZ7glNiHvU,0x8819ad47a4b55b5b:0xf51e6253827b96f6,Grand Rapids Plumbing,+1 616-777-5027,https://grandrapidsplumbing.com,"250 Monroe Ave NW Suite 400C, Grand Rapids, MI 49503",Grand Rapids,MI,49503.0,42.9682525,-85.6724141,Plumber,Plumber,Plumber,4.7,14,10,testing,https://grandrapidsplumbing.com,"https://www.google.com/maps/place/Grand+Rapids+Plumbing/@42.9682525,-85.6724141,14z/data=!4m8!1m2!2m1!1sGrand+Rapids+Plumbing!3m4!1s0x8819ad47a4b55b5b:0xf51e6253827b96f6!8m2!3d42.9682525!4d-85.6724141",https://search.google.com/local/reviews?placeid=ChIJW1u1pEetGYgR9pZ7glNiHvU&q=*&authuser=0&hl=en&gl=US,[],grand-rapids-plumbing-grand-rapids-mi,grand-rapids,mi
ChIJswrygOHzNIgRUBVnkbmAyvc,0x8834f3e180f20ab3:0xf7ca80b991671550,Pittsburgh Water,+1 412-255-2423,https://pgh2o.com,"1200 Penn Ave, Pittsburgh, PA 15222",Pittsburgh,PA,15222.0,40.445904,-79.99191789999999,Water utility company,Water utility company,Water utility company,1.3,212,3,service,https://pgh2o.com,"https://www.google.com/maps/place/Pittsburgh+Water/@40.445904,-79.99191789999999,14z/data=!4m8!1m2!2m1!1sPittsburgh+Water!3m4!1s0x8834f3e180f20ab3:0xf7ca80b991671550!8m2!3d40.445904!4d-79.99191789999999",https://search.google.com/local/reviews?placeid=ChIJswrygOHzNIgRUBVnkbmAyvc&q=*&authuser=0&hl=en&gl=US,"[""https://pgh2o.com/sites/default/files/styles/homepage_spotlight_desktop_image/public/2026-02/Highland%20Reservoir%20Pump%20Station%20Group%20Photo%20-%20Dec%202025%20-%20Downsized.jpg?h=97e906b5&itok=7QsAudcx"", ""https://pgh2o.com/sites/default/files/styles/homepage_spotlight_mobile_image/public/2026-02/Highland%20Reservoir%20Pump%20Station%20Group%20Photo%20-%20Dec%202025%20-%20Downsized.jpg?h=97e906b5&itok=NBvKRpPD"", ""https://pgh2o.com/sites/default/files/styles/spotlight_image_550x415/public/2024-11/service_line_infographic_Pgh%20Water.png?h=e21c01fb&itok=x6vLr4jt""]",pittsburgh-water-pittsburgh-pa,pittsburgh,pa
ChIJu-tMAa-KaIYResQ_5B8h5qk,0x86688aaf014cebbb:0xa9e6211fe43fc47a,"Mokry Plumbing, LLC",+1 361-882-5926,https://mokryplumbing.com,"1959 Saratoga Blvd #17, Corpus Christi, TX 78417",Corpus Christi,TX,78417.0,27.714931,-97.449412,Plumber,Plumber,Plumber,4.7,12,3,service,https://mokryplumbing.com,"https://www.google.com/maps/place/Mokry+Plumbing%2C+LLC/@27.714931,-97.449412,14z/data=!4m8!1m2!2m1!1sMokry+Plumbing%2C+LLC!3m4!1s0x86688aaf014cebbb:0xa9e6211fe43fc47a!8m2!3d27.714931!4d-97.449412",https://search.google.com/local/reviews?placeid=ChIJu-tMAa-KaIYResQ_5B8h5qk&q=*&authuser=0&hl=en&gl=US,[],mokry-plumbing-llc-corpus-christi-tx,corpus-christi,tx
ChIJeRxXvQNN2YARpF6vOYBTf6k,0x80d94d03bd571c79:0xa97f538039af5ea4,Roto-Rooter Plumbing & Water Cleanup of Chula Vista,+1 619-902-4677,https://rotorooter.com/chulavistaca,"311 F St Suite 210, Chula Vista, CA 91910",Chula Vista,CA,91910.0,32.6413773,-117.0806724,Plumber,"Plumber, Contractor, Drainage service, Excavating contractor, Repair service, Water damage restoration service, Water jet cutting service",Plumber,4.7,11,7,testing,https://rotorooter.com/chulavistaca,"https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Water+Cleanup+of+Chula+Vista/@32.6413773,-117.0806724,14z/data=!4m8!1m2!2m1!1sRoto-Rooter+Plumbing+%26+Water+Cleanup+of+Chula+Vista!3m4!1s0x80d94d03bd571c79:0xa97f538039af5ea4!8m2!3d32.6413773!4d-117.0806724",https://search.google.com/local/reviews?placeid=ChIJeRxXvQNN2YARpF6vOYBTf6k&q=*&authuser=0&hl=en&gl=US,[],roto-rooter-plumbing-water-cleanup-of-chula-vista-chula-vista-ca,chula-vista,ca
ChIJYVutdWjd3ogR3SJR8gDL15Y,0x88dedd6875ad5b61:0x96d7cb00f25122dd,KRK Enterprises Inc,+1 772-287-5453,https://krkservices.com,"Stuart, FL 34994",Stuart,FL,34994.0,27.197548,-80.2528257,Plumber,"Plumber, Cleaning service, Oil change service",Plumber,3.5,11,5,testing,https://krkservices.com,"https://www.google.com/maps/place/KRK+Enterprises+Inc/@27.197547999999998,-80.2528257,14z/data=!4m8!1m2!2m1!1sKRK+Enterprises+Inc!3m4!1s0x88dedd6875ad5b61:0x96d7cb00f25122dd!8m2!3d27.197547999999998!4d-80.2528257",https://search.google.com/local/reviews?placeid=ChIJYVutdWjd3ogR3SJR8gDL15Y&q=*&authuser=0&hl=en&gl=US,"[""https://www.krkservices.com/site/wp-content/uploads/Back-Of-Vactor-Truck-Photo-300x225.jpg"", ""https://www.krkservices.com/site/wp-content/uploads/Back-Of-Vactor-Truck-Photo-768x576.jpg"", ""https://www.krkservices.com/site/wp-content/uploads/Back-Of-Vactor-Truck-Photo.jpg""]",krk-enterprises-inc-stuart-fl,stuart,fl
ChIJRaYuFcYcyIkRRwci8zXeLaA,0x89c81cc6152ea645:0xa02dde35f3220747,Nationwide Plumbing & Heating,+1 410-204-8100,https://nationwideplumbing.net,"5205 East Dr # D, Halethorpe, MD 21227",Halethorpe,MD,21227.0,39.2681833,-76.6542347,Plumber,"Plumber, Fire protection service",Plumber,4.6,9,10,testing,https://nationwideplumbing.net,"https://www.google.com/maps/place/Nationwide+Plumbing+%26+Heating/@39.2681833,-76.6542347,14z/data=!4m8!1m2!2m1!1sNationwide+Plumbing+%26+Heating!3m4!1s0x89c81cc6152ea645:0xa02dde35f3220747!8m2!3d39.2681833!4d-76.6542347",https://search.google.com/local/reviews?placeid=ChIJRaYuFcYcyIkRRwci8zXeLaA&q=*&authuser=0&hl=en&gl=US,"[""https://cdn.prod.website-files.com/68d195a32e0db43b7a92c084/6943214b44f06fa95254f6a9_NICET_Certified-Certification.png""]",nationwide-plumbing-heating-halethorpe-md,halethorpe,md
ChIJ264pO7pkToYR9Kf449lUX7Y,0x864e64ba3b29aedb:0xb65f54d9e3f8a7f4,Direct Source Plumbing & Drain,+1 682-203-7741,https://directsourceplumbing.com,"4275 Little Rd Ste 2056, Arlington, TX 76016",Arlington,TX,76016.0,32.6792604,-97.1945091,Plumber,Plumber,Plumber,4.9,9,3,service,https://directsourceplumbing.com/general-plumbing-repair-arlington-tx/,"https://www.google.com/maps/place/Direct+Source+Plumbing+%26+Drain/@32.6792604,-97.19450909999999,14z/data=!4m8!1m2!2m1!1sDirect+Source+Plumbing+%26+Drain!3m4!1s0x864e64ba3b29aedb:0xb65f54d9e3f8a7f4!8m2!3d32.6792604!4d-97.19450909999999",https://search.google.com/local/reviews?placeid=ChIJ264pO7pkToYR9Kf449lUX7Y&q=*&authuser=0&hl=en&gl=US,"[""https://b1034963.smushcdn.com/1034963/wp-content/uploads/2025/11/Direct-Source-Plumbing-Arlington-Texas.png?lossy=1&strip=1&webp=1"", ""https://b1034963.smushcdn.com/1034963/wp-content/uploads/2025/11/Direct-Source-Plumbing-Arlington-Texas-300x300.png?lossy=1&strip=1&webp=1"", ""https://b1034963.smushcdn.com/1034963/wp-content/uploads/2025/11/Direct-Source-Plumbing-Arlington-Texas-768x768.png?lossy=1&strip=1&webp=1""]",direct-source-plumbing-drain-arlington-tx,arlington,tx
ChIJ6xNV9apaAYcRI9OUmI-H2nw,0x87015aaaf55513eb:0x7cda878f9894d323,Eitzen Plumbing,+1 806-353-1289,https://eitzenplumbing.com,"5114 Mesa Cir, Amarillo, TX 79109",Amarillo,TX,79109.0,35.152037299999996,-101.8920188,Plumber,Plumber,Plumber,4.0,8,3,service,https://eitzenplumbing.com,"https://www.google.com/maps/place/Eitzen+Plumbing/@35.152037299999996,-101.8920188,14z/data=!4m8!1m2!2m1!1sEitzen+Plumbing!3m4!1s0x87015aaaf55513eb:0x7cda878f9894d323!8m2!3d35.152037299999996!4d-101.8920188",https://search.google.com/local/reviews?placeid=ChIJ6xNV9apaAYcRI9OUmI-H2nw&q=*&authuser=0&hl=en&gl=US,"[""https://le-cdn.hibuwebsites.com/af293d990c344016a9097081b24c2d40/dms3rep/multi/opt/3361693-258w.png"", ""https://le-cdn.hibuwebsites.com/af293d990c344016a9097081b24c2d40/dms3rep/multi/opt/2801893_215x215-258w.png"", ""https://le-cdn.hibuwebsites.com/af293d990c344016a9097081b24c2d40/dms3rep/multi/opt/2801993_215x215-258w.png""]",eitzen-plumbing-amarillo-tx,amarillo,tx
ChIJ8SefRotiz4cRJ7VDMB3MKUs,0x87cf628b469f27f1:0x4b29cc1d3043b527,"Arnie's Plumbing, Heating and Air Services",+1 417-865-8847,https://arniesplumbing.net,"421 W Chase St, Springfield, MO 65803",Springfield,MO,65803.0,37.2311815,-93.2946466,Plumber,"Plumber, Air conditioning contractor, Air conditioning repair service, Heating contractor, HVAC contractor",HVAC contractor,4.7,207,3,service,https://arniesplumbing.net/plumbing,"https://www.google.com/maps/place/Arnie%27s+Plumbing%2C+Heating+and+Air+Services/@37.2311815,-93.2946466,14z/data=!4m8!1m2!2m1!1sArnie%27s+Plumbing%2C+Heating+and+Air+Services!3m4!1s0x87cf628b469f27f1:0x4b29cc1d3043b527!8m2!3d37.2311815!4d-93.2946466",https://search.google.com/local/reviews?placeid=ChIJ8SefRotiz4cRJ7VDMB3MKUs&q=*&authuser=0&hl=en&gl=US,"[""https://lirp.cdn-website.com/85543fad/dms3rep/multi/opt/arnies-1920w.png"", ""https://lirp.cdn-website.com/85543fad/dms3rep/multi/opt/arnies-559w.png"", ""https://lirp.cdn-website.com/85543fad/dms3rep/multi/opt/Screen+Shot+2021-08-24+at+7.03.51+PM-1920w.png""]",arnies-plumbing-heating-and-air-services-springfield-mo,springfield,mo
ChIJbyoEDtH6MIgRuUqEFk-40-Y,0x8830fad10e042a6f:0xe6d3b84f16844ab9,Gorman-Lavelle Corporation,+1 216-641-4600,https://gorman-lavelle.com,"3459 E 52nd Pl, Cleveland, OH 44127",Cleveland,OH,44127.0,41.4642105,-81.6548614,Plumber,Plumber,Plumber,4.4,7,7,testing,https://gorman-lavelle.com,"https://www.google.com/maps/place/Gorman-Lavelle+Corporation/@41.4642105,-81.6548614,14z/data=!4m8!1m2!2m1!1sGorman-Lavelle+Corporation!3m4!1s0x8830fad10e042a6f:0xe6d3b84f16844ab9!8m2!3d41.4642105!4d-81.6548614",https://search.google.com/local/reviews?placeid=ChIJbyoEDtH6MIgRuUqEFk-40-Y&q=*&authuser=0&hl=en&gl=US,[],gorman-lavelle-corporation-cleveland-oh,cleveland,oh
ChIJI9qokJmBO4gRHbLwGARq4u4,0x883b819990a8da23:0xeee26a0418f0b21d,Coyle Mechanical Inc,+1 419-729-3007,https://coylemechanical.com,"940 Matzinger Rd, Toledo, OH 43612",Toledo,OH,43612.0,41.70554,-83.5240547,Plumber,"Plumber, Mechanical contractor",Mechanical contractor,3.2,6,3,service,https://www.coylemechanical.com/copy-of-quote-form,"https://www.google.com/maps/place/Coyle+Mechanical+Inc/@41.70554,-83.5240547,14z/data=!4m8!1m2!2m1!1sCoyle+Mechanical+Inc!3m4!1s0x883b819990a8da23:0xeee26a0418f0b21d!8m2!3d41.70554!4d-83.5240547",https://search.google.com/local/reviews?placeid=ChIJI9qokJmBO4gRHbLwGARq4u4&q=*&authuser=0&hl=en&gl=US,[],coyle-mechanical-inc-toledo-oh,toledo,oh
ChIJvctDJMT7MIgRnGurB9n5uXg,0x8830fbc42443cbbd:0x78b9f9d907ab6b9c,Sewer Cleaning Company,+1 440-290-6055,https://sewercleaningcompany.com,"1692 E 55th St Unit 100, Cleveland, OH 44103",Cleveland,OH,44103.0,41.512791,-81.652451,Plumber,"Plumber, Contractor, Drainage service, Engineering consultant, Excavating contractor, Septic system service, Waterproofing service",Plumber,4.9,205,10,testing,https://sewercleaningcompany.com/services/backflow-servicing-testing,"https://www.google.com/maps/place/Sewer+Cleaning+Company/@41.512791,-81.652451,14z/data=!4m8!1m2!2m1!1sSewer+Cleaning+Company!3m4!1s0x8830fbc42443cbbd:0x78b9f9d907ab6b9c!8m2!3d41.512791!4d-81.652451",https://search.google.com/local/reviews?placeid=ChIJvctDJMT7MIgRnGurB9n5uXg&q=*&authuser=0&hl=en&gl=US,"[""https://sewercleaningcompany.com/template/images/osbourn.png"", ""https://i.vimeocdn.com/video/1553606189-a833a584a58a1319165c7cf1ca0803d25fe1f4f793766de14daea38ef1b7dd38-d_1920x1080?r=pad"", ""https://sewercleaningcompany.com/content/team_pic.jpg""]",sewer-cleaning-company-cleveland-oh,cleveland,oh
ChIJtQHNQ5yLUocRp8t9fx0gx9E,0x87528b9c43cd01b5:0xd1c7201d7f7dcba7,Leisure Landscape & Irrigatiom,+1 801-210-1080,https://leisurelandscapeirrigation.com,"136 E Burton Ave, Salt Lake City, UT 84115",Salt Lake City,UT,84115.0,40.7192515,-111.8871222,Lawn sprinkler system contractor,"Lawn sprinkler system contractor, Landscaper, Property maintenance, Snow removal service",Lawn sprinkler system contractor,4.7,54,3,service,https://leisurelandscapeirrigation.com/irrigation/#repair,"https://www.google.com/maps/place/Leisure+Landscape+%26+Irrigatiom/@40.7192515,-111.8871222,14z/data=!4m8!1m2!2m1!1sLeisure+Landscape+%26+Irrigatiom!3m4!1s0x87528b9c43cd01b5:0xd1c7201d7f7dcba7!8m2!3d40.7192515!4d-111.8871222",https://search.google.com/local/reviews?placeid=ChIJtQHNQ5yLUocRp8t9fx0gx9E&q=*&authuser=0&hl=en&gl=US,[],leisure-landscape-irrigatiom-salt-lake-city-ut,salt-lake-city,ut
ChIJQbZWg8cFK4cRrETOqQvMwuQ,0x872b05c78356b641:0xe4c2cc0ba9ce44ac,ABC Water Works Inc,+1 480-753-5849,https://abcwaterworksinc.com,"Phoenix, AZ 85076",Phoenix,AZ,85076.0,33.3471603,-111.9753799,Plumber,Plumber,Plumber,5.0,3,10,testing,https://abcwaterworksinc.com,"https://www.google.com/maps/place/ABC+Water+Works+Inc/@33.3471603,-111.9753799,14z/data=!4m8!1m2!2m1!1sABC+Water+Works+Inc!3m4!1s0x872b05c78356b641:0xe4c2cc0ba9ce44ac!8m2!3d33.3471603!4d-111.9753799",https://search.google.com/local/reviews?placeid=ChIJQbZWg8cFK4cRrETOqQvMwuQ&q=*&authuser=0&hl=en&gl=US,"[""https://images.squarespace-cdn.com/content/v1/5ee8d7e4dfed525269b96fbb/1592535070705-0203UD2D4AMB0ZNNEPZF/C027A88F-E70B-4F5C-8EDF-94424DCF2AC8_1_105_c.jpeg?format=1500w"", ""https://images.squarespace-cdn.com/content/v1/5ee8d7e4dfed525269b96fbb/1592536127489-NK2RXP8OCWYORGMIOENJ/6588F157-6527-4260-86EB-D982ECAED04A_1_201_a.jpg"", ""https://images.squarespace-cdn.com/content/v1/5ee8d7e4dfed525269b96fbb/1592536127489-NK2RXP8OCWYORGMIOENJ/6588F157-6527-4260-86EB-D982ECAED04A_1_201_a.jpg?format=100w""]",abc-water-works-inc-phoenix-az,phoenix,az
ChIJDQPCLP0LlIAR92X-Oz_N7ik,0x80940bfd2cc2030d:0x29eecd3f3bfe65f7,The Water Connection Inc,+1 559-613-7978,https://mywaterconnection.com,"345 S Schnoor Ave Suite 117-119, Madera, CA 93637",Madera,CA,93637.0,36.947669999999995,-120.0816641,Plumber,Plumber,Plumber,5.0,2,10,testing,https://mywaterconnection.com,"https://www.google.com/maps/place/The+Water+Connection+Inc/@36.947669999999995,-120.0816641,14z/data=!4m8!1m2!2m1!1sThe+Water+Connection+Inc!3m4!1s0x80940bfd2cc2030d:0x29eecd3f3bfe65f7!8m2!3d36.947669999999995!4d-120.0816641",https://search.google.com/local/reviews?placeid=ChIJDQPCLP0LlIAR92X-Oz_N7ik&q=*&authuser=0&hl=en&gl=US,"[""https://static.wixstatic.com/media/9bb914_9a0f46f2bdea49ecb3f2d9c760c2987c~mv2.jpg/v1/crop/x_299,y_374,w_913,h_249/fill/w_373,h_102,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/9bb914_9a0f46f2bdea49ecb3f2d9c760c2987c~mv2.jpg""]",the-water-connection-inc-madera-ca,madera,ca
